order_id,customer_id,product_id,quantity,unit_price,payment_mode,order_date
OFF02591,580,200,4,2499,Debit Card,2026-01-05
OFF02592,358,154,1,499,Wallet,2026-01-18
OFF02593,728,160,2,9999,Net Banking,2026-01-03
OFF02594,248,31,4,999,Cash,2026-01-27
OFF02595,906,83,2,2499,Credit Card,2026-01-21
OFF02596,299,215,4,4999,Credit Card,2026-01-27
OFF02597,1087,180,1,999,Debit Card,2026-01-05
OFF02598,858,206,1,9999,Net Banking,2026-01-22
OFF02599,246,78,2,2499,Wallet,2026-01-09
OFF02600,221,168,1,9999,Net Banking,2026-01-10
OFF02601,713,269,1,9999,Cash,2026-01-08
OFF02602,655,225,3,499,Wallet,2026-01-20
OFF02603,1002,233,2,499,Wallet,2026-01-11
OFF02604,959,140,1,2499,Debit Card,2026-01-04
OFF02605,273,239,4,4999,Wallet,2026-01-23
OFF02606,636,250,3,999,UPI,2026-01-03
OFF02607,607,186,2,9999,Wallet,2026-01-14
OFF02608,208,216,1,9999,Debit Card,2026-01-27
OFF02609,621,142,3,9999,Debit Card,2026-01-14
OFF02610,114,129,3,499,UPI,2026-01-23
OFF02611,607,249,2,4999,Credit Card,2026-01-19
OFF02612,900,223,3,499,Wallet,2026-01-16
OFF02613,632,288,4,4999,Wallet,2026-01-13
OFF02614,959,22,1,4999,Wallet,2026-01-04
OFF02615,1090,295,1,499,Credit Card,2026-01-12
OFF02616,836,298,4,2499,Wallet,2026-01-02
OFF02617,688,178,4,2499,Net Banking,2026-01-02
OFF02618,1030,205,4,9999,UPI,2026-01-07
OFF02619,746,291,2,499,Debit Card,2026-01-04
OFF02620,847,150,4,499,Cash,2026-01-28
OFF02621,453,130,3,9999,Debit Card,2026-01-08
OFF02622,433,142,4,499,Cash,2026-01-23
OFF02623,672,135,2,999,Net Banking,2026-01-21
OFF02624,900,165,4,1499,Credit Card,2026-01-28
OFF02625,461,256,1,1499,Net Banking,2026-01-18
OFF02626,204,117,3,1499,Wallet,2026-01-03
OFF02627,610,208,3,4999,Wallet,2026-01-06
OFF02628,977,196,2,1499,Wallet,2026-01-16
OFF02629,1018,180,3,2499,Debit Card,2026-01-25
OFF02630,117,82,2,1499,UPI,2026-01-07
OFF02631,818,298,3,4999,Wallet,2026-01-18
OFF02632,734,152,2,2499,Wallet,2026-01-03
OFF02633,829,102,1,499,Net Banking,2026-01-30
OFF02634,834,208,3,999,Debit Card,2026-01-18
OFF02635,1044,182,4,999,Cash,2026-01-04
OFF02636,331,151,1,1499,Cash,2026-01-27
OFF02637,259,21,2,4999,Wallet,2026-01-09
OFF02638,954,14,4,999,Wallet,2026-01-08
OFF02639,764,126,2,2499,Credit Card,2026-01-05
OFF02640,1088,7,3,999,UPI,2026-01-28
OFF02641,670,248,4,2499,Net Banking,2026-01-19
OFF02642,969,99,4,999,Net Banking,2026-01-19
OFF02643,368,205,4,9999,Wallet,2026-01-26
OFF02644,480,187,3,2499,Debit Card,2026-01-29
OFF02645,466,121,3,4999,UPI,2026-01-23
OFF02646,353,69,3,9999,Net Banking,2026-01-19
OFF02647,826,66,1,4999,Cash,2026-01-18
OFF02648,334,161,1,4999,Wallet,2026-01-12
OFF02649,376,284,2,2499,Net Banking,2026-01-27
OFF02650,549,28,4,4999,Cash,2026-01-19
OFF02651,123,224,1,999,Net Banking,2026-01-15
OFF02652,589,287,1,1499,Wallet,2026-01-05
OFF02653,1078,33,3,499,Wallet,2026-01-09
OFF02654,129,292,3,9999,Wallet,2026-01-20
OFF02655,883,252,4,9999,Credit Card,2026-01-13
OFF02656,652,111,4,1499,Wallet,2026-01-22
OFF02657,684,156,3,999,Net Banking,2026-01-14
OFF02658,1095,74,3,499,Net Banking,2026-01-02
OFF02659,729,184,1,499,UPI,2026-01-17
OFF02660,300,212,2,9999,Credit Card,2026-01-20
OFF02661,765,92,2,499,Cash,2026-01-24
OFF02662,197,62,3,499,Cash,2026-01-19
OFF02663,814,199,4,2499,Cash,2026-01-05
OFF02664,419,176,2,499,Debit Card,2026-01-06
OFF02665,193,221,3,2499,Credit Card,2026-01-09
OFF02666,460,206,2,999,Wallet,2026-01-21
OFF02667,870,42,3,2499,UPI,2026-01-17
OFF02668,163,132,1,4999,Net Banking,2026-01-02
OFF02669,102,192,1,999,Net Banking,2026-01-01
OFF02670,414,3,3,2499,UPI,2026-01-26
OFF02671,1079,291,3,499,Credit Card,2026-01-07
OFF02672,324,256,2,4999,Debit Card,2026-01-04
OFF02673,282,80,3,4999,Cash,2026-01-23
OFF02674,132,91,2,2499,Net Banking,2026-01-02
OFF02675,1058,276,1,1499,Debit Card,2026-01-04
OFF02676,631,179,2,4999,Credit Card,2026-01-29
OFF02677,718,52,4,999,Credit Card,2026-01-20
OFF02678,662,173,4,9999,Cash,2026-01-26
OFF02679,668,230,1,9999,UPI,2026-01-11
OFF02680,346,127,3,999,Cash,2026-01-07
OFF02681,161,207,1,1499,Cash,2026-01-26
OFF02682,771,51,1,9999,Debit Card,2026-01-30
OFF02683,759,270,4,4999,Credit Card,2026-01-10
OFF02684,882,165,2,2499,Credit Card,2026-01-10
OFF02685,487,219,4,2499,UPI,2026-01-16
OFF02686,430,13,4,499,Net Banking,2026-01-16
OFF02687,906,200,3,2499,Debit Card,2026-01-25
OFF02688,1070,29,1,999,UPI,2026-01-10
OFF02689,422,293,2,9999,Wallet,2026-01-02
OFF02690,1090,274,1,499,Debit Card,2026-01-13
OFF02691,154,97,3,4999,Wallet,2026-01-28
OFF02692,480,223,2,4999,Wallet,2026-01-23
OFF02693,569,23,2,499,Credit Card,2026-01-29
OFF02694,832,114,3,499,Credit Card,2026-01-16
OFF02695,1045,106,1,499,Cash,2026-01-07
OFF02696,1027,60,3,499,Credit Card,2026-01-22
OFF02697,947,170,2,2499,Credit Card,2026-01-12
OFF02698,246,206,1,999,Net Banking,2026-01-08
OFF02699,685,133,4,9999,Wallet,2026-01-28
OFF02700,855,159,2,9999,Debit Card,2026-01-14
OFF02701,487,6,4,2499,Debit Card,2026-01-27
OFF02702,715,98,4,1499,UPI,2026-01-21
OFF02703,886,203,1,9999,Cash,2026-01-05
OFF02704,218,115,1,9999,UPI,2026-01-06
OFF02705,650,251,1,999,Debit Card,2026-01-06
OFF02706,650,132,4,1499,Debit Card,2026-01-10
OFF02707,880,292,3,499,UPI,2026-01-13
OFF02708,967,104,1,4999,Cash,2026-01-07
OFF02709,591,66,1,2499,UPI,2026-01-04
OFF02710,289,118,1,2499,UPI,2026-01-25
OFF02711,731,35,2,2499,Debit Card,2026-01-15
OFF02712,888,74,4,4999,UPI,2026-01-22
OFF02713,843,258,2,999,Debit Card,2026-01-02
OFF02714,450,292,1,999,Debit Card,2026-01-30
OFF02715,306,90,3,2499,Wallet,2026-01-02
OFF02716,1070,201,4,999,Debit Card,2026-01-17
OFF02717,743,33,2,999,Credit Card,2026-01-11
OFF02718,172,225,1,2499,Credit Card,2026-01-20
OFF02719,265,271,3,4999,Credit Card,2026-01-18
OFF02720,802,163,1,499,UPI,2026-01-14
OFF02721,838,266,1,4999,Credit Card,2026-01-24
OFF02722,247,165,3,499,UPI,2026-01-22
OFF02723,104,120,1,2499,Net Banking,2026-01-02
OFF02724,881,199,1,999,Wallet,2026-01-02
OFF02725,765,289,1,499,Cash,2026-01-30
OFF02726,803,293,4,1499,Net Banking,2026-01-13
OFF02727,603,231,2,9999,Net Banking,2026-01-09
OFF02728,1042,177,4,2499,Credit Card,2026-01-15
OFF02729,248,275,3,999,Debit Card,2026-01-21
OFF02730,1004,90,4,1499,Credit Card,2026-01-12
OFF02731,248,11,4,1499,UPI,2026-01-15
OFF02732,229,211,2,2499,Wallet,2026-01-12
OFF02733,1005,107,4,2499,Cash,2026-01-15
OFF02734,575,232,4,2499,Debit Card,2026-01-11
OFF02735,841,167,4,999,Net Banking,2026-01-07
OFF02736,296,126,2,9999,Net Banking,2026-01-07
OFF02737,984,187,4,4999,Cash,2026-01-12
OFF02738,245,158,2,2499,Cash,2026-01-04
OFF02739,1027,278,4,1499,Net Banking,2026-01-14
OFF02740,446,27,2,999,Net Banking,2026-01-29
OFF02741,543,81,4,4999,Credit Card,2026-01-15
OFF02742,682,13,2,2499,Wallet,2026-01-06
OFF02743,512,140,2,9999,Net Banking,2026-01-26
OFF02744,425,102,2,2499,Cash,2026-01-08
OFF02745,726,67,4,1499,Net Banking,2026-01-17
OFF02746,188,19,1,499,UPI,2026-01-01
OFF02747,421,28,3,499,Debit Card,2026-01-07
OFF02748,961,78,2,1499,UPI,2026-01-12
OFF02749,447,162,4,2499,Wallet,2026-01-06
OFF02750,922,149,3,499,Net Banking,2026-01-06
OFF02751,222,78,2,2499,Net Banking,2026-01-30
OFF02752,666,210,2,4999,Wallet,2026-01-16
OFF02753,780,144,2,499,Credit Card,2026-01-30
OFF02754,239,228,1,499,Cash,2026-01-16
OFF02755,886,195,4,999,UPI,2026-01-19
OFF02756,686,186,4,4999,Credit Card,2026-01-15
OFF02757,681,11,4,9999,Debit Card,2026-01-29
OFF02758,171,174,1,1499,Credit Card,2026-01-05
OFF02759,214,154,4,999,Wallet,2026-01-07
OFF02760,912,165,3,9999,UPI,2026-01-12
OFF02761,1013,254,1,4999,Net Banking,2026-01-14
OFF02762,297,87,3,1499,Net Banking,2026-01-09
OFF02763,427,267,1,2499,Credit Card,2026-01-02
OFF02764,560,123,3,1499,Cash,2026-01-11
OFF02765,878,21,3,9999,Wallet,2026-01-15
OFF02766,133,42,3,4999,Credit Card,2026-01-28
OFF02767,490,6,1,1499,Credit Card,2026-01-29
OFF02768,137,241,4,2499,Wallet,2026-01-22
OFF02769,476,139,4,1499,Net Banking,2026-01-28
OFF02770,451,218,4,9999,Credit Card,2026-01-12
OFF02771,389,134,2,2499,Debit Card,2026-01-03
OFF02772,1036,231,1,9999,Debit Card,2026-01-28
OFF02773,931,261,1,499,Credit Card,2026-01-26
OFF02774,282,55,2,499,Debit Card,2026-01-03
OFF02775,985,79,2,499,UPI,2026-01-01
OFF02776,173,7,3,4999,Credit Card,2026-01-19
OFF02777,209,236,3,9999,Net Banking,2026-01-04
OFF02778,1041,29,2,999,Wallet,2026-01-30
OFF02779,836,42,2,499,UPI,2026-01-01
OFF02780,152,222,2,999,Wallet,2026-01-03
OFF02781,643,199,3,9999,Credit Card,2026-01-16
OFF02782,824,102,4,4999,Credit Card,2026-01-16
OFF02783,290,148,1,2499,Net Banking,2026-01-01
OFF02784,370,41,2,999,Credit Card,2026-01-29
OFF02785,227,278,2,9999,Wallet,2026-01-25
OFF02786,969,39,2,999,Debit Card,2026-01-25
OFF02787,751,117,2,2499,Net Banking,2026-01-10
OFF02788,537,212,3,999,Debit Card,2026-01-27
OFF02789,108,177,2,4999,Wallet,2026-01-29
OFF02790,167,129,3,999,UPI,2026-01-03
OFF02791,162,253,3,9999,Net Banking,2026-01-25
OFF02792,883,221,1,9999,Wallet,2026-01-15
OFF02793,703,7,1,1499,Debit Card,2026-01-23
OFF02794,960,34,3,9999,Debit Card,2026-01-15
OFF02795,612,184,4,1499,Debit Card,2026-01-25
OFF02796,863,251,3,4999,Credit Card,2026-01-08
OFF02797,462,88,1,9999,Cash,2026-01-15
OFF02798,575,237,3,2499,Cash,2026-01-15
OFF02799,869,79,2,9999,Cash,2026-01-14
OFF02800,491,13,2,1499,Wallet,2026-01-05
OFF02801,545,205,3,499,Wallet,2026-01-29
OFF02802,1069,89,2,4999,Credit Card,2026-01-07
OFF02803,584,49,1,2499,Credit Card,2026-01-09
OFF02804,610,173,2,499,Cash,2026-01-06
OFF02805,295,156,3,999,Cash,2026-01-20
OFF02806,1071,256,4,2499,Credit Card,2026-01-16
OFF02807,169,31,3,499,Debit Card,2026-01-23
OFF02808,341,245,3,999,Net Banking,2026-01-16
OFF02809,114,111,4,2499,Debit Card,2026-01-21
OFF02810,419,82,3,9999,Wallet,2026-01-20
OFF02811,233,220,1,4999,Net Banking,2026-01-10
OFF02812,985,175,3,9999,Credit Card,2026-01-12
OFF02813,119,290,4,499,Cash,2026-01-12
OFF02814,1068,214,2,999,Debit Card,2026-01-23
OFF02815,1038,120,3,9999,Cash,2026-01-26
OFF02816,913,144,3,4999,Debit Card,2026-01-23
OFF02817,901,100,2,1499,Wallet,2026-01-19
OFF02818,601,118,2,999,Net Banking,2026-01-16
OFF02819,1002,10,3,4999,UPI,2026-01-13
OFF02820,642,76,3,499,Cash,2026-01-15
OFF02821,499,137,1,2499,Credit Card,2026-01-26
OFF02822,969,142,2,1499,UPI,2026-01-16
OFF02823,104,127,2,9999,Debit Card,2026-01-12
OFF02824,1080,248,2,1499,Debit Card,2026-01-16
OFF02825,293,161,2,9999,Net Banking,2026-01-20
OFF02826,163,62,3,9999,Wallet,2026-01-29
OFF02827,910,100,3,999,Cash,2026-01-14
OFF02828,310,6,3,1499,Credit Card,2026-01-10
OFF02829,760,13,1,9999,Cash,2026-01-03
OFF02830,558,189,4,999,Wallet,2026-01-13
OFF02831,555,285,2,4999,Debit Card,2026-01-04
OFF02832,303,141,4,1499,Wallet,2026-01-20
OFF02833,701,233,3,999,Credit Card,2026-01-11
OFF02834,989,9,1,499,Debit Card,2026-01-18
OFF02835,423,245,3,999,Wallet,2026-01-13
OFF02836,545,282,1,9999,Wallet,2026-01-11
OFF02837,728,203,2,1499,UPI,2026-01-21
OFF02838,875,145,3,4999,Net Banking,2026-01-02
OFF02839,835,262,1,9999,Wallet,2026-01-05
OFF02840,244,255,1,499,Credit Card,2026-01-04
OFF02841,341,268,2,9999,UPI,2026-01-25
OFF02842,184,185,3,1499,Cash,2026-01-11
OFF02843,659,36,4,2499,UPI,2026-01-17
OFF02844,259,214,4,9999,Net Banking,2026-01-27
OFF02845,263,46,2,2499,UPI,2026-01-25
OFF02846,158,134,2,999,Wallet,2026-01-22
OFF02847,759,286,1,499,Wallet,2026-01-08
OFF02848,325,246,1,499,Credit Card,2026-01-05
OFF02849,497,71,3,1499,Wallet,2026-01-22
OFF02850,884,203,1,4999,Debit Card,2026-01-16
OFF02851,170,13,4,4999,UPI,2026-01-07
OFF02852,697,19,2,999,Cash,2026-01-01
OFF02853,1003,179,1,4999,Debit Card,2026-01-17
OFF02854,256,85,4,999,Net Banking,2026-01-01
OFF02855,484,145,3,4999,Net Banking,2026-01-13
OFF02856,363,82,2,4999,Debit Card,2026-01-07
OFF02857,223,168,3,2499,Wallet,2026-01-10
OFF02858,718,232,1,2499,Wallet,2026-01-22
OFF02859,290,263,4,999,UPI,2026-01-02
OFF02860,1056,199,1,9999,Credit Card,2026-01-07
OFF02861,791,292,3,9999,Credit Card,2026-01-29
OFF02862,156,156,3,2499,Wallet,2026-01-21
OFF02863,624,118,3,999,UPI,2026-01-10
OFF02864,982,7,2,999,Debit Card,2026-01-07
OFF02865,436,256,4,9999,Cash,2026-01-13
OFF02866,675,85,4,2499,Net Banking,2026-01-10
OFF02867,210,128,1,4999,UPI,2026-01-28
OFF02868,1070,16,1,499,Debit Card,2026-01-30
OFF02869,491,1,3,2499,Wallet,2026-01-19
OFF02870,477,82,1,499,Credit Card,2026-01-21
OFF02871,998,98,4,9999,Debit Card,2026-01-03
OFF02872,123,144,4,9999,Debit Card,2026-01-25
OFF02873,246,18,1,1499,Debit Card,2026-01-15
OFF02874,863,105,1,9999,Wallet,2026-01-26
OFF02875,115,16,4,999,UPI,2026-01-03
OFF02876,812,121,4,4999,Net Banking,2026-01-09
OFF02877,677,139,1,9999,Cash,2026-01-03
OFF02878,508,79,2,499,Wallet,2026-01-13
OFF02879,543,16,1,2499,Cash,2026-01-14
OFF02880,1019,90,1,4999,UPI,2026-01-22
OFF02881,389,33,3,9999,Wallet,2026-01-16
OFF02882,788,104,3,499,Debit Card,2026-01-28
OFF02883,559,97,2,9999,UPI,2026-01-21
OFF02884,1075,23,4,4999,Wallet,2026-01-16
OFF02885,473,119,1,1499,UPI,2026-01-20
OFF02886,658,189,4,2499,Credit Card,2026-01-12
OFF02887,853,191,2,1499,Wallet,2026-01-12
OFF02888,512,209,2,4999,Debit Card,2026-01-15
OFF02889,934,178,3,999,Wallet,2026-01-25
OFF02890,1085,254,4,1499,Cash,2026-01-03
OFF02891,1047,130,2,1499,Debit Card,2026-01-21
OFF02892,983,239,4,4999,Wallet,2026-01-06
OFF02893,1041,22,3,4999,Wallet,2026-01-05
OFF02894,243,175,2,4999,Credit Card,2026-01-27
OFF02895,1002,203,1,2499,UPI,2026-01-17
OFF02896,207,279,1,4999,Net Banking,2026-01-01
OFF02897,333,131,2,9999,Wallet,2026-01-23
OFF02898,434,172,4,499,Wallet,2026-01-27
OFF02899,773,192,4,4999,Cash,2026-01-08
OFF02900,518,296,3,9999,Wallet,2026-01-25
OFF02901,760,55,2,9999,Cash,2026-01-05
OFF02902,920,97,1,4999,UPI,2026-01-16
OFF02903,1073,74,1,9999,Debit Card,2026-01-08
OFF02904,655,208,3,999,Wallet,2026-01-04
OFF02905,132,98,1,499,Debit Card,2026-01-04
OFF02906,174,107,2,9999,UPI,2026-01-09
OFF02907,1068,232,1,2499,Debit Card,2026-01-22
OFF02908,712,207,1,9999,Debit Card,2026-01-11
OFF02909,412,199,3,999,Cash,2026-01-20
OFF02910,604,245,1,9999,UPI,2026-01-16
OFF02911,362,164,3,499,Wallet,2026-01-16
OFF02912,806,197,1,2499,Net Banking,2026-01-20
OFF02913,490,180,4,499,UPI,2026-01-16
OFF02914,657,45,4,1499,UPI,2026-01-03
OFF02915,489,126,1,2499,Wallet,2026-01-11
OFF02916,431,124,4,499,Debit Card,2026-01-18
OFF02917,521,232,2,4999,UPI,2026-01-01
OFF02918,556,66,1,4999,UPI,2026-01-17
OFF02919,814,93,4,1499,Net Banking,2026-01-13
OFF02920,700,275,1,1499,UPI,2026-01-23
OFF02921,1024,265,4,999,Cash,2026-01-10
OFF02922,716,84,1,1499,Debit Card,2026-01-14
OFF02923,304,57,2,499,Cash,2026-01-16
OFF02924,895,128,1,2499,Wallet,2026-01-26
OFF02925,410,91,4,499,Credit Card,2026-01-08
OFF02926,831,175,4,999,Cash,2026-01-26
OFF02927,243,60,1,999,Credit Card,2026-01-24
OFF02928,609,289,1,2499,Debit Card,2026-01-26
OFF02929,638,221,1,9999,Wallet,2026-01-12
OFF02930,586,279,1,2499,UPI,2026-01-09
OFF02931,167,224,4,499,UPI,2026-01-09
OFF02932,620,184,4,2499,Credit Card,2026-01-30
OFF02933,266,71,1,499,UPI,2026-01-19
OFF02934,776,96,2,2499,Net Banking,2026-01-12
OFF02935,169,286,3,2499,Wallet,2026-01-06
OFF02936,674,299,4,499,UPI,2026-01-08
OFF02937,237,104,2,1499,Wallet,2026-01-23
OFF02938,162,201,1,1499,Net Banking,2026-01-26
OFF02939,782,7,1,4999,Debit Card,2026-01-19
OFF02940,1002,272,1,1499,Credit Card,2026-01-11
OFF02941,294,125,4,999,Wallet,2026-01-16
OFF02942,202,245,4,999,Credit Card,2026-01-13
OFF02943,784,284,1,999,Credit Card,2026-01-28
OFF02944,590,262,2,499,Net Banking,2026-01-03
OFF02945,742,290,2,999,Cash,2026-01-27
OFF02946,517,186,2,1499,UPI,2026-01-25
OFF02947,900,222,1,1499,Cash,2026-01-01
OFF02948,561,99,3,2499,Net Banking,2026-01-27
OFF02949,730,116,2,2499,Net Banking,2026-01-29
OFF02950,714,209,2,999,Net Banking,2026-01-10
OFF02951,715,255,1,2499,UPI,2026-01-14
OFF02952,1014,34,1,9999,Credit Card,2026-01-25
OFF02953,503,21,3,1499,Debit Card,2026-01-15
OFF02954,720,175,3,4999,Debit Card,2026-01-30
OFF02955,600,158,4,4999,Cash,2026-01-25
OFF02956,446,287,2,2499,UPI,2026-01-23
OFF02957,630,251,3,4999,Net Banking,2026-01-21
OFF02958,375,33,3,9999,Debit Card,2026-01-28
OFF02959,1050,148,2,1499,Debit Card,2026-01-30
OFF02960,1096,123,2,1499,Debit Card,2026-01-07
OFF02961,371,172,4,1499,Net Banking,2026-01-14
OFF02962,403,97,2,9999,Credit Card,2026-01-22
OFF02963,918,186,3,999,Cash,2026-01-19
OFF02964,842,267,2,499,Wallet,2026-01-29
OFF02965,713,150,2,999,Wallet,2026-01-27
OFF02966,930,173,2,9999,Cash,2026-01-12
OFF02967,835,126,4,2499,Debit Card,2026-01-30
OFF02968,450,291,4,4999,Credit Card,2026-01-09
OFF02969,1090,37,3,499,Cash,2026-01-27
OFF02970,169,282,4,499,Credit Card,2026-01-26
OFF02971,1058,131,4,2499,Net Banking,2026-01-19
OFF02972,373,142,4,999,UPI,2026-01-14
OFF02973,548,251,1,2499,Cash,2026-01-11
OFF02974,226,62,2,999,Debit Card,2026-01-25
OFF02975,385,28,1,499,UPI,2026-01-18
OFF02976,903,275,3,999,UPI,2026-01-30
OFF02977,1013,217,2,499,Wallet,2026-01-19
OFF02978,446,31,1,499,Net Banking,2026-01-24
OFF02979,347,142,3,2499,Credit Card,2026-01-08
OFF02980,463,293,3,4999,Credit Card,2026-01-05
OFF02981,276,12,3,999,Cash,2026-01-07
OFF02982,194,278,1,999,Net Banking,2026-01-24
OFF02983,198,139,4,499,Credit Card,2026-01-28
OFF02984,571,209,2,999,Net Banking,2026-01-06
OFF02985,210,89,2,1499,UPI,2026-01-08
OFF02986,982,158,4,4999,Net Banking,2026-01-28
OFF02987,338,198,4,999,UPI,2026-01-28
OFF02988,555,42,4,9999,Cash,2026-01-05
OFF02989,655,197,4,499,Debit Card,2026-01-07
OFF02990,451,252,4,4999,Debit Card,2026-01-01
OFF02991,722,256,4,2499,Credit Card,2026-01-12
OFF02992,958,74,1,4999,Wallet,2026-01-22
OFF02993,313,194,2,2499,Credit Card,2026-01-11
OFF02994,355,181,4,1499,Wallet,2026-01-10
OFF02995,999,119,4,4999,Cash,2026-01-01
OFF02996,815,289,2,9999,UPI,2026-01-15
OFF02997,454,12,4,4999,Debit Card,2026-01-13
OFF02998,842,11,4,2499,Cash,2026-01-30
OFF02999,362,218,1,2499,Debit Card,2026-01-08
OFF03000,591,138,3,1499,Credit Card,2026-01-06
